Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/09/2021,16,1,0,16,1,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/11/2021,12,1,0,12,1,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/12/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/13/2021,8,0,0,8,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/14/2021,12,0,0,12,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/15/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/16/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562673,Awareness | Maple Bacon Bark,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/17/2021,4,1,0,4,1,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/08/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/11/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
11.4.19_12.31.19__FJ 2019_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064336477,PP687202562674,Awareness | Bacon Christmas Tree,C626741039407,Farmer John_2019 BrandAwareness_Pinterest_Brand Awareness_11.4.19_12.31.19,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/06/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/15/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758771,Awareness | Breakfast Nachos,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/17/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/04/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/05/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/06/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/07/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/11/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/13/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/14/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758772,Awareness | Bento Box,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/04/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/07/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/10/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/11/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/13/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/15/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/16/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758773,Awareness | Ham Hasselback Potatoes,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/17/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758774,Awareness | Superbowl Sunday,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758774,Awareness | Superbowl Sunday,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758774,Awareness | Superbowl Sunday,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
1.6.20_2.2.20__FJ 2020_DMA_Awareness_Both_25-54_All_HomepageSearchandBrowse,AG2680064891137,PP687203758774,Awareness | Superbowl Sunday,C626741433392,Farmer John_2020_January/February_Balanced_Pinterest_Brand Awareness_1.6.20_2.2.20,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526980,Awareness | Bacon Salad,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526981,Awareness | BLT Hot Dogs,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526981,Awareness | BLT Hot Dogs,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526981,Awareness | BLT Hot Dogs,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/10/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526981,Awareness | BLT Hot Dogs,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/04/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/05/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/06/2021,10,0,0,10,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/08/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/09/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/10/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/11/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/12/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/13/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/14/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/15/2021,13,0,0,13,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/16/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
6.10.20_6.30.20_FamilyTimeBridge_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680065905581,PP687206526982,Awareness | Bacon Potato Tart,C626742162700,Farmer John_2020_June_FamilyTimeBridge_Pinterest_BrandAwareness_6.10.20_6.30.20,05/17/2021,4,0,0,4,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/05/2021,5,0,0,5,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/07/2021,11,0,0,11,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/08/2021,3,0,0,3,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/10/2021,16,0,0,16,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/11/2021,7,0,0,7,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/12/2021,6,0,0,6,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/13/2021,9,0,0,9,0,0,0,0,0,0,0,0,0.0
7.1.20_8.31.20_BreakRoutine_BrandAwareness_DMAs_Both_25-54_HomepageSearchandBrowse,AG2680066041270,PP687206849798,Awareness | Bacon Salad,C626742270697,Farmer John_2020_July/August_BreakRoutine_Pinterest_BrandAwareness_7.1.20_8.31.20,05/14/2021,2,0,0,2,0,0,0,0,0,0,0,0,0.0
